_id,Name,Date,Month,Year,WaterDataFront,WaterDataBack,WaterDrainRate
655dab959aca5f2a9a6ea9d9,Huana,11,5,2020,159,136,136
655dab959aca5f2a9a6ea9da,Huana,12,5,2020,117,95,124
655dab959aca5f2a9a6ea9db,Huana,13,5,2020,157,141,112
655dab959aca5f2a9a6ea9dc,Huana,14,5,2020,126,146,126
655dab959aca5f2a9a6ea9dd,Huana,15,5,2020,175,126,140
655dab959aca5f2a9a6ea9de,Huana,16,5,2020,155,129,112
655dab959aca5f2a9a6ea9df,Huana,17,5,2020,177,117,98
655dab959aca5f2a9a6ea9e0,Huana,18,5,2020,125,134,128
655dab959aca5f2a9a6ea9e1,Huana,19,5,2020,134,132,122
655dab959aca5f2a9a6ea9e2,Huana,20,5,2020,181,174,128
655dab959aca5f2a9a6ea9e3,Huana,21,5,2020,133,115,114
655dab959aca5f2a9a6ea9e4,Huana,22,5,2020,192,163,102
655dab959aca5f2a9a6ea9e5,Huana,23,5,2020,103,165,132
655dab959aca5f2a9a6ea9e6,Huana,24,5,2020,143,104,136
655dab959aca5f2a9a6ea9e7,Huana,25,5,2020,174,110,92
655dab959aca5f2a9a6ea9e8,Huana,26,5,2020,134,164,136
655dab959aca5f2a9a6ea9e9,Huana,27,5,2020,107,134,104
655dab959aca5f2a9a6ea9ea,Huana,28,5,2020,162,178,108
655dab959aca5f2a9a6ea9eb,Huana,29,5,2020,196,179,90
655dab959aca5f2a9a6ea9ec,Huana,30,5,2020,129,113,96
655dab959aca5f2a9a6ea9ed,Huana,31,5,2020,197,174,130
655dab959aca5f2a9a6ea9ee,Huana,1,6,2020,158,90,102
655dab959aca5f2a9a6ea9ef,Huana,2,6,2020,114,165,118
655dab959aca5f2a9a6ea9f0,Huana,3,6,2020,192,104,94
655dab959aca5f2a9a6ea9f1,Huana,4,6,2020,172,134,120
655dab959aca5f2a9a6ea9f2,Huana,5,6,2020,195,170,134
655dab959aca5f2a9a6ea9f3,Huana,6,6,2020,190,156,140
655dab959aca5f2a9a6ea9f4,Huana,7,6,2020,139,127,138
655dab959aca5f2a9a6ea9f5,Huana,8,6,2020,195,147,96
655dab959aca5f2a9a6ea9f6,Huana,9,6,2020,125,116,118
655dab959aca5f2a9a6ea9f7,Huana,10,6,2020,198,158,116
655dab959aca5f2a9a6ea9f8,Huana,11,6,2020,142,134,94
655dab959aca5f2a9a6ea9f9,Huana,12,6,2020,132,134,138
655dab959aca5f2a9a6ea9fa,Huana,13,6,2020,150,106,130
655dab959aca5f2a9a6ea9fb,Huana,14,6,2020,142,143,144
655dab959aca5f2a9a6ea9fc,Huana,15,6,2020,128,179,132
655dab959aca5f2a9a6ea9fd,Huana,16,6,2020,181,174,128
655dab959aca5f2a9a6ea9fe,Huana,17,6,2020,146,147,142
655dab959aca5f2a9a6ea9ff,Huana,18,6,2020,130,153,146
655dab959aca5f2a9a6eaa00,Huana,19,6,2020,188,120,142
655dab959aca5f2a9a6eaa01,Huana,20,6,2020,129,114,112
655dab959aca5f2a9a6eaa02,Huana,21,6,2020,127,157,132
655dab959aca5f2a9a6eaa03,Huana,22,6,2020,159,94,128
655dab959aca5f2a9a6eaa04,Huana,23,6,2020,139,171,124
655dab959aca5f2a9a6eaa05,Huana,24,6,2020,176,130,138
655dab959aca5f2a9a6eaa06,Huana,25,6,2020,103,110,96
655dab959aca5f2a9a6eaa07,Huana,26,6,2020,163,147,106
655dab959aca5f2a9a6eaa08,Huana,27,6,2020,177,141,100
655dab959aca5f2a9a6eaa09,Huana,28,6,2020,110,118,94
655dab959aca5f2a9a6eaa0a,Huana,29,6,2020,181,157,98
655dab959aca5f2a9a6eaa0b,Huana,30,6,2020,135,113,100
655dab969aca5f2a9a6eaa0c,Huana,1,7,2020,107,124,140
655dab969aca5f2a9a6eaa0d,Huana,2,7,2020,165,145,130
655dab969aca5f2a9a6eaa0e,Huana,3,7,2020,186,95,118
655dab969aca5f2a9a6eaa0f,Huana,4,7,2020,163,98,98
655dab969aca5f2a9a6eaa10,Huana,5,7,2020,130,117,98
655dab969aca5f2a9a6eaa11,Huana,6,7,2020,179,172,146
655dab969aca5f2a9a6eaa12,Huana,7,7,2020,186,147,98
655dab969aca5f2a9a6eaa13,Huana,8,7,2020,164,104,116
655dab969aca5f2a9a6eaa14,Huana,9,7,2020,172,168,120
655dab969aca5f2a9a6eaa15,Huana,10,7,2020,119,153,134
655dab969aca5f2a9a6eaa16,Huana,11,7,2020,159,170,136
655dab969aca5f2a9a6eaa17,Huana,12,7,2020,193,159,96
655dab969aca5f2a9a6eaa18,Huana,13,7,2020,141,177,130
655dab969aca5f2a9a6eaa19,Huana,14,7,2020,124,148,102
655dab969aca5f2a9a6eaa1a,Huana,15,7,2020,131,103,92
655dab969aca5f2a9a6eaa1b,Huana,16,7,2020,193,172,134
655dab969aca5f2a9a6eaa1c,Huana,17,7,2020,158,148,100
655dab969aca5f2a9a6eaa1d,Huana,18,7,2020,131,151,104
655dab969aca5f2a9a6eaa1e,Huana,19,7,2020,133,120,100
655dab969aca5f2a9a6eaa1f,Huana,20,7,2020,175,148,148
655dab969aca5f2a9a6eaa20,Huana,21,7,2020,141,121,132
655dab969aca5f2a9a6eaa21,Huana,22,7,2020,138,120,110
655dab969aca5f2a9a6eaa22,Huana,23,7,2020,132,138,98
655dab969aca5f2a9a6eaa23,Huana,24,7,2020,148,129,126
655dab969aca5f2a9a6eaa24,Huana,25,7,2020,118,144,96
655dab969aca5f2a9a6eaa25,Huana,26,7,2020,136,133,126
655dab969aca5f2a9a6eaa26,Huana,27,7,2020,104,95,134
655dab969aca5f2a9a6eaa27,Huana,28,7,2020,185,148,120
655dab969aca5f2a9a6eaa28,Huana,29,7,2020,103,146,142
655dab969aca5f2a9a6eaa29,Huana,30,7,2020,161,151,136
655dab969aca5f2a9a6eaa2a,Huana,31,7,2020,134,125,118
655dab969aca5f2a9a6eaa2b,Huana,1,8,2020,124,97,130
655dab969aca5f2a9a6eaa2c,Huana,2,8,2020,176,113,136
655dab969aca5f2a9a6eaa2d,Huana,3,8,2020,122,112,116
655dab969aca5f2a9a6eaa2e,Huana,4,8,2020,118,174,112
655dab969aca5f2a9a6eaa2f,Huana,5,8,2020,123,102,148
655dab969aca5f2a9a6eaa30,Huana,6,8,2020,152,176,144
655dab969aca5f2a9a6eaa31,Huana,7,8,2020,152,175,120
655dab969aca5f2a9a6eaa32,Huana,8,8,2020,126,117,114
655dab969aca5f2a9a6eaa33,Huana,9,8,2020,162,173,126
655dab969aca5f2a9a6eaa34,Huana,10,8,2020,166,132,146
655dab969aca5f2a9a6eaa35,Huana,11,8,2020,184,106,132
655dab969aca5f2a9a6eaa36,Huana,12,8,2020,188,119,144
655dab969aca5f2a9a6eaa37,Huana,13,8,2020,120,159,140
655dab969aca5f2a9a6eaa38,Huana,14,8,2020,126,112,132
655dab969aca5f2a9a6eaa39,Huana,15,8,2020,100,142,144
655dab969aca5f2a9a6eaa3a,Huana,16,8,2020,130,165,128
655dab969aca5f2a9a6eaa3b,Huana,17,8,2020,153,117,146
655dab969aca5f2a9a6eaa3c,Huana,18,8,2020,129,111,96
655dab969aca5f2a9a6eaa3d,Huana,19,8,2020,185,114,138
655dab969aca5f2a9a6eaa3e,Huana,20,8,2020,195,116,124
655dab969aca5f2a9a6eaa3f,Huana,21,8,2020,187,140,116
655dab969aca5f2a9a6eaa40,Huana,22,8,2020,130,90,142
655dab969aca5f2a9a6eaa41,Huana,23,8,2020,109,171,122
655dab969aca5f2a9a6eaa42,Huana,24,8,2020,143,174,96
655dab969aca5f2a9a6eaa43,Huana,25,8,2020,103,143,102
655dab969aca5f2a9a6eaa44,Huana,26,8,2020,122,167,116
655dab969aca5f2a9a6eaa45,Huana,27,8,2020,148,151,118
655dab969aca5f2a9a6eaa46,Huana,28,8,2020,158,138,138
655dab969aca5f2a9a6eaa47,Huana,29,8,2020,181,99,134
655dab969aca5f2a9a6eaa48,Huana,30,8,2020,104,126,140
655dab969aca5f2a9a6eaa49,Huana,31,8,2020,148,129,120
655dab969aca5f2a9a6eaa4a,Huana,1,9,2020,135,153,100
655dab969aca5f2a9a6eaa4b,Huana,2,9,2020,149,168,94
655dab969aca5f2a9a6eaa4c,Huana,3,9,2020,139,108,142
655dab969aca5f2a9a6eaa4d,Huana,4,9,2020,160,111,100
655dab969aca5f2a9a6eaa4e,Huana,5,9,2020,164,160,94
655dab969aca5f2a9a6eaa4f,Huana,6,9,2020,119,132,140
655dab969aca5f2a9a6eaa50,Huana,7,9,2020,173,169,146
655dab969aca5f2a9a6eaa51,Huana,8,9,2020,185,111,142
655dab969aca5f2a9a6eaa52,Huana,9,9,2020,146,177,132
655dab969aca5f2a9a6eaa53,Huana,10,9,2020,192,110,146
655dab969aca5f2a9a6eaa54,Huana,11,9,2020,141,147,138
655dab969aca5f2a9a6eaa55,Huana,12,9,2020,120,131,120
655dab969aca5f2a9a6eaa56,Huana,13,9,2020,180,112,124
655dab969aca5f2a9a6eaa57,Huana,14,9,2020,161,158,146
655dab969aca5f2a9a6eaa58,Huana,15,9,2020,101,167,104
655dab969aca5f2a9a6eaa59,Huana,16,9,2020,155,143,96
655dab969aca5f2a9a6eaa5a,Huana,17,9,2020,170,110,92
655dab969aca5f2a9a6eaa5b,Huana,18,9,2020,197,142,98
655dab969aca5f2a9a6eaa5c,Huana,19,9,2020,183,153,90
655dab969aca5f2a9a6eaa5d,Huana,20,9,2020,107,171,142
655dab969aca5f2a9a6eaa5e,Huana,21,9,2020,119,162,98
655dab969aca5f2a9a6eaa5f,Huana,22,9,2020,117,123,98
655dab969aca5f2a9a6eaa60,Huana,23,9,2020,112,118,122
655dab969aca5f2a9a6eaa61,Huana,24,9,2020,189,174,106
655dab969aca5f2a9a6eaa62,Huana,25,9,2020,146,99,112
655dab969aca5f2a9a6eaa63,Huana,26,9,2020,118,169,134
655dab969aca5f2a9a6eaa64,Huana,27,9,2020,154,161,106
655dab969aca5f2a9a6eaa65,Huana,28,9,2020,158,105,92
655dab969aca5f2a9a6eaa66,Huana,29,9,2020,199,129,148
655dab969aca5f2a9a6eaa67,Huana,30,9,2020,199,151,112
655dab969aca5f2a9a6eaa68,Huana,1,10,2020,129,120,102
655dab969aca5f2a9a6eaa69,Huana,2,10,2020,109,90,130
655dab969aca5f2a9a6eaa6a,Huana,3,10,2020,138,104,114
655dab969aca5f2a9a6eaa6b,Huana,4,10,2020,136,146,126
655dab969aca5f2a9a6eaa6c,Huana,5,10,2020,107,157,122
655dab969aca5f2a9a6eaa6d,Huana,6,10,2020,132,179,126
655dab969aca5f2a9a6eaa6e,Huana,7,10,2020,132,95,142
655dab969aca5f2a9a6eaa6f,Huana,8,10,2020,198,121,102
655dab969aca5f2a9a6eaa70,Huana,9,10,2020,120,167,112
655dab969aca5f2a9a6eaa71,Huana,10,10,2020,130,111,120
655dab969aca5f2a9a6eaa72,Huana,11,10,2020,194,134,112
655dab969aca5f2a9a6eaa73,Huana,12,10,2020,189,140,138
655dab969aca5f2a9a6eaa74,Huana,13,10,2020,104,94,104
655dab969aca5f2a9a6eaa75,Huana,14,10,2020,109,170,104
655dab969aca5f2a9a6eaa76,Huana,15,10,2020,176,176,118
655dab969aca5f2a9a6eaa77,Huana,16,10,2020,199,109,122
655dab969aca5f2a9a6eaa78,Huana,17,10,2020,127,110,94
655dab969aca5f2a9a6eaa79,Huana,18,10,2020,133,178,138
655dab969aca5f2a9a6eaa7a,Huana,19,10,2020,136,96,132
655dab969aca5f2a9a6eaa7b,Huana,20,10,2020,144,143,138
655dab969aca5f2a9a6eaa7c,Huana,21,10,2020,138,113,142
655dab969aca5f2a9a6eaa7d,Huana,22,10,2020,136,111,126
655dab969aca5f2a9a6eaa7e,Huana,23,10,2020,121,127,134
655dab969aca5f2a9a6eaa7f,Huana,24,10,2020,155,153,98
655dab969aca5f2a9a6eaa80,Huana,25,10,2020,192,159,142
655dab969aca5f2a9a6eaa81,Huana,26,10,2020,103,110,108
655dab969aca5f2a9a6eaa82,Huana,27,10,2020,113,177,138
655dab969aca5f2a9a6eaa83,Huana,28,10,2020,159,133,112
655dab969aca5f2a9a6eaa84,Huana,29,10,2020,183,113,134
655dab969aca5f2a9a6eaa85,Huana,30,10,2020,181,90,102
655dab969aca5f2a9a6eaa86,Huana,31,10,2020,178,114,126
655dab969aca5f2a9a6eaa87,Huana,1,11,2020,106,91,120
655dab969aca5f2a9a6eaa88,Huana,2,11,2020,155,136,142
655dab969aca5f2a9a6eaa89,Huana,3,11,2020,165,112,124
655dab969aca5f2a9a6eaa8a,Huana,4,11,2020,161,152,92
655dab969aca5f2a9a6eaa8b,Huana,5,11,2020,171,101,98
655dab969aca5f2a9a6eaa8c,Huana,6,11,2020,179,136,132
655dab969aca5f2a9a6eaa8d,Huana,7,11,2020,159,122,94
655dab969aca5f2a9a6eaa8e,Huana,8,11,2020,171,143,110
655dab969aca5f2a9a6eaa8f,Huana,9,11,2020,151,100,100
655dab969aca5f2a9a6eaa90,Huana,10,11,2020,135,160,110
655dab969aca5f2a9a6eaa91,Huana,11,11,2020,189,127,148
655dab969aca5f2a9a6eaa92,Huana,12,11,2020,197,148,134
655dab969aca5f2a9a6eaa93,Huana,13,11,2020,115,158,136
655dab969aca5f2a9a6eaa94,Huana,14,11,2020,185,105,142
655dab969aca5f2a9a6eaa95,Huana,15,11,2020,122,92,104
655dab969aca5f2a9a6eaa96,Huana,16,11,2020,171,135,108
655dab969aca5f2a9a6eaa97,Huana,17,11,2020,195,115,116
655dab969aca5f2a9a6eaa98,Huana,18,11,2020,162,95,108
655dab969aca5f2a9a6eaa99,Huana,19,11,2020,113,106,132
655dab969aca5f2a9a6eaa9a,Huana,20,11,2020,166,96,134
655dab969aca5f2a9a6eaa9b,Huana,21,11,2020,186,148,130
655dab969aca5f2a9a6eaa9c,Huana,22,11,2020,123,123,112
655dab969aca5f2a9a6eaa9d,Huana,23,11,2020,175,92,122
655dab969aca5f2a9a6eaa9e,Huana,24,11,2020,171,97,112
655dab969aca5f2a9a6eaa9f,Huana,25,11,2020,150,92,120
655dab969aca5f2a9a6eaaa0,Huana,26,11,2020,102,112,118
655dab969aca5f2a9a6eaaa1,Huana,27,11,2020,187,125,110
655dab969aca5f2a9a6eaaa2,Huana,28,11,2020,154,178,110
655dab969aca5f2a9a6eaaa3,Huana,29,11,2020,128,158,114
655dab969aca5f2a9a6eaaa4,Huana,30,11,2020,127,176,90
655dab969aca5f2a9a6eaaa5,Huana,1,12,2020,104,174,120
655dab969aca5f2a9a6eaaa6,Huana,2,12,2020,135,128,96
655dab969aca5f2a9a6eaaa7,Huana,3,12,2020,143,146,114
655dab969aca5f2a9a6eaaa8,Huana,4,12,2020,140,134,118
655dab969aca5f2a9a6eaaa9,Huana,5,12,2020,152,179,122
655dab969aca5f2a9a6eaaaa,Huana,6,12,2020,158,153,100
655dab969aca5f2a9a6eaaab,Huana,7,12,2020,193,115,140
655dab969aca5f2a9a6eaaac,Huana,8,12,2020,179,96,134
655dab969aca5f2a9a6eaaad,Huana,9,12,2020,105,138,142
655dab969aca5f2a9a6eaaae,Huana,10,12,2020,115,175,140
655dab969aca5f2a9a6eaaaf,Huana,11,12,2020,176,129,138
655dab969aca5f2a9a6eaab0,Huana,12,12,2020,117,151,140
655dab969aca5f2a9a6eaab1,Huana,13,12,2020,114,105,128
655dab969aca5f2a9a6eaab2,Huana,14,12,2020,151,154,100
655dab969aca5f2a9a6eaab3,Huana,15,12,2020,156,93,114
655dab969aca5f2a9a6eaab4,Huana,16,12,2020,113,98,110
655dab969aca5f2a9a6eaab5,Huana,17,12,2020,170,150,102
655dab969aca5f2a9a6eaab6,Huana,18,12,2020,133,131,122
655dab969aca5f2a9a6eaab7,Huana,19,12,2020,158,148,92
655dab969aca5f2a9a6eaab8,Huana,20,12,2020,169,129,138
655dab969aca5f2a9a6eaab9,Huana,21,12,2020,143,144,142
655dab969aca5f2a9a6eaaba,Huana,22,12,2020,155,126,116
655dab969aca5f2a9a6eaabb,Huana,23,12,2020,112,101,108
655dab969aca5f2a9a6eaabc,Huana,24,12,2020,110,119,90
655dab969aca5f2a9a6eaabd,Huana,25,12,2020,151,90,142
655dab969aca5f2a9a6eaabe,Huana,26,12,2020,197,114,142
655dab969aca5f2a9a6eaabf,Huana,27,12,2020,124,109,92
655dab969aca5f2a9a6eaac0,Huana,28,12,2020,171,90,132
655dab969aca5f2a9a6eaac1,Huana,29,12,2020,119,136,142
655dab969aca5f2a9a6eaac2,Huana,30,12,2020,166,178,90
655dab969aca5f2a9a6eaac3,Huana,31,12,2020,138,101,100
655dab969aca5f2a9a6eaac4,Huana,1,1,2021,158,109,146
655dab969aca5f2a9a6eaac5,Huana,2,1,2021,129,126,106
655dab969aca5f2a9a6eaac6,Huana,3,1,2021,127,162,146
655dab969aca5f2a9a6eaac7,Huana,4,1,2021,112,129,140
655dab969aca5f2a9a6eaac8,Huana,5,1,2021,168,99,90
655dab969aca5f2a9a6eaac9,Huana,6,1,2021,177,161,106
655dab969aca5f2a9a6eaaca,Huana,7,1,2021,104,147,132
655dab969aca5f2a9a6eaacb,Huana,8,1,2021,149,174,146
655dab969aca5f2a9a6eaacc,Huana,9,1,2021,122,152,108
655dab969aca5f2a9a6eaacd,Huana,10,1,2021,137,157,144
655dab969aca5f2a9a6eaace,Huana,11,1,2021,138,151,122
655dab969aca5f2a9a6eaacf,Huana,12,1,2021,183,167,106
655dab969aca5f2a9a6eaad0,Huana,13,1,2021,184,160,134
655dab969aca5f2a9a6eaad1,Huana,14,1,2021,158,131,108
655dab969aca5f2a9a6eaad2,Huana,15,1,2021,132,126,122
655dab969aca5f2a9a6eaad3,Huana,16,1,2021,104,147,124
655dab969aca5f2a9a6eaad4,Huana,17,1,2021,173,134,136
655dab969aca5f2a9a6eaad5,Huana,18,1,2021,155,145,136
655dab969aca5f2a9a6eaad6,Huana,19,1,2021,166,106,130
655dab969aca5f2a9a6eaad7,Huana,20,1,2021,194,178,94
655dab969aca5f2a9a6eaad8,Huana,21,1,2021,155,152,98
655dab969aca5f2a9a6eaad9,Huana,22,1,2021,183,168,126
655dab969aca5f2a9a6eaada,Huana,23,1,2021,141,133,124
655dab969aca5f2a9a6eaadb,Huana,24,1,2021,131,103,122
655dab969aca5f2a9a6eaadc,Huana,25,1,2021,187,106,130
655dab969aca5f2a9a6eaadd,Huana,26,1,2021,113,147,98
655dab969aca5f2a9a6eaade,Huana,27,1,2021,140,93,124
655dab969aca5f2a9a6eaadf,Huana,28,1,2021,100,101,134
655dab969aca5f2a9a6eaae0,Huana,29,1,2021,110,170,94
655dab969aca5f2a9a6eaae1,Huana,30,1,2021,126,178,110
655dab969aca5f2a9a6eaae2,Huana,31,1,2021,196,137,96
655dab969aca5f2a9a6eaae3,Huana,1,2,2021,117,105,142
655dab969aca5f2a9a6eaae4,Huana,2,2,2021,194,91,94
655dab969aca5f2a9a6eaae5,Huana,3,2,2021,175,110,100
655dab969aca5f2a9a6eaae6,Huana,4,2,2021,168,134,110
655dab969aca5f2a9a6eaae7,Huana,5,2,2021,190,117,116
655dab969aca5f2a9a6eaae8,Huana,6,2,2021,107,164,126
655dab969aca5f2a9a6eaae9,Huana,7,2,2021,118,107,92
655dab969aca5f2a9a6eaaea,Huana,8,2,2021,136,91,122
655dab969aca5f2a9a6eaaeb,Huana,9,2,2021,157,179,112
655dab969aca5f2a9a6eaaec,Huana,10,2,2021,176,147,132
655dab969aca5f2a9a6eaaed,Huana,11,2,2021,122,147,138
655dab969aca5f2a9a6eaaee,Huana,12,2,2021,150,165,148
655dab969aca5f2a9a6eaaef,Huana,13,2,2021,196,106,92
655dab969aca5f2a9a6eaaf0,Huana,14,2,2021,191,132,100
655dab969aca5f2a9a6eaaf1,Huana,15,2,2021,128,172,140
655dab969aca5f2a9a6eaaf2,Huana,16,2,2021,163,92,144
655dab969aca5f2a9a6eaaf3,Huana,17,2,2021,184,167,114
655dab969aca5f2a9a6eaaf4,Huana,18,2,2021,122,139,124
655dab969aca5f2a9a6eaaf5,Huana,19,2,2021,167,167,92
655dab969aca5f2a9a6eaaf6,Huana,20,2,2021,133,140,94
655dab969aca5f2a9a6eaaf7,Huana,21,2,2021,118,159,106
655dab969aca5f2a9a6eaaf8,Huana,22,2,2021,178,99,138
655dab969aca5f2a9a6eaaf9,Huana,23,2,2021,198,163,118
655dab969aca5f2a9a6eaafa,Huana,24,2,2021,182,116,104
655dab969aca5f2a9a6eaafb,Huana,25,2,2021,171,137,110
655dab969aca5f2a9a6eaafc,Huana,26,2,2021,111,129,128
655dab969aca5f2a9a6eaafd,Huana,27,2,2021,113,127,130
655dab969aca5f2a9a6eaafe,Huana,28,2,2021,191,100,98
655dab969aca5f2a9a6eaaff,Huana,1,3,2021,185,172,128
655dab969aca5f2a9a6eab00,Huana,2,3,2021,105,152,148
655dab969aca5f2a9a6eab01,Huana,3,3,2021,169,137,102
655dab969aca5f2a9a6eab02,Huana,4,3,2021,132,104,100
655dab969aca5f2a9a6eab03,Huana,5,3,2021,143,163,104
655dab969aca5f2a9a6eab04,Huana,6,3,2021,184,137,112
655dab969aca5f2a9a6eab05,Huana,7,3,2021,166,112,112
655dab969aca5f2a9a6eab06,Huana,8,3,2021,176,175,142
655dab969aca5f2a9a6eab07,Huana,9,3,2021,185,135,144
655dab969aca5f2a9a6eab08,Huana,10,3,2021,192,101,112
655dab969aca5f2a9a6eab09,Huana,11,3,2021,186,125,108
655dab969aca5f2a9a6eab0a,Huana,12,3,2021,130,129,98
655dab969aca5f2a9a6eab0b,Huana,13,3,2021,119,100,104
655dab969aca5f2a9a6eab0c,Huana,14,3,2021,176,113,116
655dab969aca5f2a9a6eab0d,Huana,15,3,2021,183,140,128
655dab969aca5f2a9a6eab0e,Huana,16,3,2021,148,103,122
655dab969aca5f2a9a6eab0f,Huana,17,3,2021,100,111,114
655dab969aca5f2a9a6eab10,Huana,18,3,2021,126,94,140
655dab969aca5f2a9a6eab11,Huana,19,3,2021,128,136,138
655dab969aca5f2a9a6eab12,Huana,20,3,2021,151,148,122
655dab969aca5f2a9a6eab13,Huana,21,3,2021,119,161,96
655dab969aca5f2a9a6eab14,Huana,22,3,2021,143,91,112
655dab969aca5f2a9a6eab15,Huana,23,3,2021,179,100,108
655dab969aca5f2a9a6eab16,Huana,24,3,2021,104,153,94
655dab969aca5f2a9a6eab17,Huana,25,3,2021,151,114,110
655dab969aca5f2a9a6eab18,Huana,26,3,2021,133,157,96
655dab969aca5f2a9a6eab19,Huana,27,3,2021,198,105,138
655dab969aca5f2a9a6eab1a,Huana,28,3,2021,121,162,96
655dab969aca5f2a9a6eab1b,Huana,29,3,2021,132,163,140
655dab969aca5f2a9a6eab1c,Huana,30,3,2021,105,110,98
655dab969aca5f2a9a6eab1d,Huana,31,3,2021,123,163,108
655dab969aca5f2a9a6eab1e,Huana,1,4,2021,188,156,146
655dab969aca5f2a9a6eab1f,Huana,2,4,2021,156,104,110
655dab969aca5f2a9a6eab20,Huana,3,4,2021,194,172,128
655dab969aca5f2a9a6eab21,Huana,4,4,2021,144,103,148
655dab969aca5f2a9a6eab22,Huana,5,4,2021,115,131,112
655dab969aca5f2a9a6eab23,Huana,6,4,2021,146,129,136
655dab969aca5f2a9a6eab24,Huana,7,4,2021,182,113,134
655dab969aca5f2a9a6eab25,Huana,8,4,2021,141,169,130
655dab969aca5f2a9a6eab26,Huana,9,4,2021,114,154,108
655dab969aca5f2a9a6eab27,Huana,10,4,2021,139,159,142
655dab969aca5f2a9a6eab28,Huana,11,4,2021,155,110,140
655dab969aca5f2a9a6eab29,Huana,12,4,2021,121,137,142
655dab969aca5f2a9a6eab2a,Huana,13,4,2021,165,127,92
655dab969aca5f2a9a6eab2b,Huana,14,4,2021,194,155,102
655dab969aca5f2a9a6eab2c,Huana,15,4,2021,108,124,142
655dab969aca5f2a9a6eab2d,Huana,16,4,2021,111,108,116
655dab969aca5f2a9a6eab2e,Huana,17,4,2021,173,118,92
655dab969aca5f2a9a6eab2f,Huana,18,4,2021,187,100,130
655dab969aca5f2a9a6eab30,Huana,19,4,2021,155,138,140
655dab969aca5f2a9a6eab31,Huana,20,4,2021,182,132,90
655dab969aca5f2a9a6eab32,Huana,21,4,2021,114,108,96
655dab969aca5f2a9a6eab33,Huana,22,4,2021,187,126,120
655dab969aca5f2a9a6eab34,Huana,23,4,2021,165,153,108
655dab969aca5f2a9a6eab35,Huana,24,4,2021,192,118,144
655dab969aca5f2a9a6eab36,Huana,25,4,2021,126,152,94
655dab969aca5f2a9a6eab37,Huana,26,4,2021,191,140,96
655dab969aca5f2a9a6eab38,Huana,27,4,2021,128,150,142
655dab969aca5f2a9a6eab39,Huana,28,4,2021,195,163,132
655dab969aca5f2a9a6eab3a,Huana,29,4,2021,143,148,124
655dab969aca5f2a9a6eab3b,Huana,30,4,2021,123,151,126
655dab969aca5f2a9a6eab3c,Huana,1,5,2021,119,166,108
655dab969aca5f2a9a6eab3d,Huana,2,5,2021,110,113,92
655dab969aca5f2a9a6eab3e,Huana,3,5,2021,150,116,142
655dab969aca5f2a9a6eab3f,Huana,4,5,2021,180,98,134
655dab969aca5f2a9a6eab40,Huana,5,5,2021,173,99,98
655dab969aca5f2a9a6eab41,Huana,6,5,2021,114,152,94
655dab969aca5f2a9a6eab42,Huana,7,5,2021,192,140,124
655dab969aca5f2a9a6eab43,Huana,8,5,2021,158,139,96
655dab969aca5f2a9a6eab44,Huana,9,5,2021,121,163,116
655dab969aca5f2a9a6eab45,Huana,10,5,2021,192,99,128
655dab969aca5f2a9a6eab46,Huana,11,5,2021,167,150,126
655dab969aca5f2a9a6eab47,Huana,12,5,2021,191,150,92
655dab969aca5f2a9a6eab48,Huana,13,5,2021,178,111,110
655dab969aca5f2a9a6eab49,Huana,14,5,2021,116,129,136
655dab969aca5f2a9a6eab4a,Huana,15,5,2021,146,137,124
655dab969aca5f2a9a6eab4b,Huana,16,5,2021,170,178,134
655dab969aca5f2a9a6eab4c,Huana,17,5,2021,176,143,140
655dab969aca5f2a9a6eab4d,Huana,18,5,2021,175,154,116
655dab969aca5f2a9a6eab4e,Huana,19,5,2021,189,144,114
655dab969aca5f2a9a6eab4f,Huana,20,5,2021,192,92,116
655dab969aca5f2a9a6eab50,Huana,21,5,2021,170,157,114
655dab969aca5f2a9a6eab51,Huana,22,5,2021,195,121,108
655dab969aca5f2a9a6eab52,Huana,23,5,2021,109,161,134
655dab969aca5f2a9a6eab53,Huana,24,5,2021,111,158,134
655dab969aca5f2a9a6eab54,Huana,25,5,2021,159,141,90
655dab969aca5f2a9a6eab55,Huana,26,5,2021,122,170,100
655dab969aca5f2a9a6eab56,Huana,27,5,2021,118,101,98
655dab969aca5f2a9a6eab57,Huana,28,5,2021,127,161,136
655dab969aca5f2a9a6eab58,Huana,29,5,2021,169,95,122
655dab969aca5f2a9a6eab59,Huana,30,5,2021,163,108,120
655dab969aca5f2a9a6eab5a,Huana,31,5,2021,142,117,142
655dab969aca5f2a9a6eab5b,Huana,1,6,2021,122,136,104
655dab969aca5f2a9a6eab5c,Huana,2,6,2021,121,121,96
655dab969aca5f2a9a6eab5d,Huana,3,6,2021,182,107,142
655dab969aca5f2a9a6eab5e,Huana,4,6,2021,141,168,108
655dab969aca5f2a9a6eab5f,Huana,5,6,2021,119,95,120
655dab969aca5f2a9a6eab60,Huana,6,6,2021,107,134,134
655dab969aca5f2a9a6eab61,Huana,7,6,2021,169,150,142
655dab969aca5f2a9a6eab62,Huana,8,6,2021,116,119,108
655dab969aca5f2a9a6eab63,Huana,9,6,2021,151,108,92
655dab969aca5f2a9a6eab64,Huana,10,6,2021,156,106,102
655dab969aca5f2a9a6eab65,Huana,11,6,2021,141,123,104
